-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0.000137931 0.000134439
-5.425 0.000163793 0.00011787
-5.375 0.000163793 0.000159646
-5.325 6.03448e-05 5.88169e-05
-5.275 0.000275862 0.00018344
-5.225 0.000318966 0.000185004
-5.175 0.000732759 0.000421247
-5.125 0.000844828 0.000457124
-5.075 0.000922414 0.000507271
-5.025 0.000672414 0.000346311
-4.975 0.000775862 0.000323362
-4.925 0.00128448 0.00050598
-4.875 0.00172414 0.000646034
-4.825 0.00231034 0.000678619
-4.775 0.00215517 0.000737409
-4.725 0.00222414 0.000932701
-4.675 0.002 0.000861327
-4.625 0.00248276 0.000789949
-4.575 0.00246552 0.00047156
-4.525 0.00371552 0.000819235
-4.475 0.00477586 0.000792457
-4.425 0.00660345 0.000988722
-4.375 0.00701724 0.00123965
-4.325 0.0107414 0.00188244
-4.275 0.0119483 0.00222367
-4.225 0.0110776 0.00165562
-4.175 0.0112672 0.00124337
-4.125 0.0114914 0.00121306
-4.075 0.0159224 0.00221856
-4.025 0.0191379 0.00259825
-3.975 0.0206466 0.00216556
-3.925 0.0198966 0.00166829
-3.875 0.0239224 0.001887
-3.825 0.0278707 0.0017015
-3.775 0.0307759 0.00233277
-3.725 0.033319 0.00309078
-3.675 0.0386466 0.00312281
-3.625 0.0394828 0.00292037
-3.575 0.04275 0.00323694
-3.525 0.0461121 0.00357781
-3.475 0.0505 0.0027669
-3.425 0.0529741 0.0022361
-3.375 0.0576897 0.00238858
-3.325 0.0614741 0.00317285
-3.275 0.0682241 0.00306659
-3.225 0.073819 0.00383909
-3.175 0.0745259 0.00423289
-3.125 0.0824224 0.00422599
-3.075 0.0809741 0.00385433
-3.025 0.0826983 0.00559994
-2.975 0.0902759 0.0052434
-2.925 0.0929828 0.00517938
-2.875 0.100612 0.00493062
-2.825 0.101681 0.00461224
-2.775 0.101431 0.00487311
-2.725 0.109983 0.00428844
-2.675 0.113716 0.0033856
-2.625 0.119448 0.00393768
-2.575 0.119345 0.00365518
-2.525 0.119293 0.00539148
-2.475 0.125767 0.00448217
-2.425 0.126457 0.00346145
-2.375 0.134836 0.00458215
-2.325 0.141983 0.00427716
-2.275 0.141603 0.00583294
-2.225 0.142905 0.00478977
-2.175 0.137879 0.00420282
-2.125 0.141353 0.00458084
-2.075 0.139284 0.00304117
-2.025 0.143647 0.00445436
-1.975 0.143681 0.00529859
-1.925 0.144733 0.00590834
-1.875 0.149534 0.00674844
-1.825 0.160302 0.0057572
-1.775 0.159164 0.00544146
-1.725 0.153914 0.00487924
-1.675 0.158362 0.00478979
-1.625 0.167741 0.00428938
-1.575 0.167897 0.00358694
-1.525 0.161983 0.00408414
-1.475 0.167491 0.00472776
-1.425 0.156397 0.00485808
-1.375 0.160672 0.00501561
-1.325 0.161095 0.00491089
-1.275 0.162974 0.00497589
-1.225 0.157474 0.00505824
-1.175 0.156526 0.00489417
-1.125 0.15981 0.0044085
-1.075 0.160716 0.00345818
-1.025 0.165672 0.00465651
-0.975 0.163517 0.00378161
-0.925 0.161819 0.00535839
-0.875 0.164078 0.00580737
-0.825 0.167474 0.00573343
-0.775 0.162897 0.00573691
-0.725 0.16031 0.00482918
-0.675 0.149836 0.0044138
-0.625 0.158853 0.00495409
-0.575 0.159 0.00411518
-0.525 0.158733 0.00378063
-0.475 0.165 0.00498079
-0.425 0.170888 0.00425204
-0.375 0.169336 0.00343052
-0.325 0.169043 0.00404602
-0.275 0.166681 0.00403544
-0.225 0.159724 0.00428464
-0.175 0.162819 0.00502899
-0.125 0.156672 0.00520636
-0.075 0.155543 0.0041951
-0.025 0.161914 0.00363754
0.025 0.165931 0.00396391
0.075 0.164457 0.0042552
0.125 0.166267 0.00502419
0.175 0.15944 0.00509597
0.225 0.153647 0.00401566
0.275 0.158517 0.00417956
0.325 0.160879 0.00386089
0.375 0.167345 0.00537792
0.425 0.161474 0.00340004
0.475 0.163569 0.00422405
0.525 0.15519 0.00404309
0.575 0.158345 0.0032211
0.625 0.159534 0.00496228
0.675 0.161664 0.00368662
0.725 0.164595 0.00411857
0.775 0.146621 0.00507019
0.825 0.151724 0.00564973
0.875 0.159638 0.00468709
0.925 0.158888 0.00451509
0.975 0.164284 0.00477118
1.025 0.161664 0.00576364
1.075 0.162026 0.00644575
1.125 0.165009 0.00460018
1.175 0.164629 0.00459592
1.225 0.16256 0.00381125
1.275 0.161603 0.00459307
1.325 0.160388 0.00556428
1.375 0.163095 0.00513211
1.425 0.15269 0.00461021
1.475 0.157491 0.00487199
1.525 0.159388 0.00627019
1.575 0.164845 0.00375292
1.625 0.165664 0.00305893
1.675 0.163543 0.00442586
1.725 0.156922 0.00508753
1.775 0.162526 0.00522679
1.825 0.156319 0.00491421
1.875 0.154181 0.00429436
1.925 0.15544 0.00426053
1.975 0.147181 0.0059704
2.025 0.139707 0.00588911
2.075 0.135181 0.00422191
2.125 0.13681 0.00437699
2.175 0.140017 0.00519216
2.225 0.136948 0.0053356
2.275 0.137224 0.0057734
2.325 0.133871 0.00315476
2.375 0.133534 0.00466376
2.425 0.137647 0.00586324
2.475 0.129026 0.00447076
2.525 0.122612 0.00482854
2.575 0.124784 0.00481006
2.625 0.125681 0.00513487
2.675 0.115284 0.00397297
2.725 0.10706 0.00532207
2.775 0.104974 0.00650068
2.825 0.101698 0.00497881
2.875 0.106052 0.00422593
2.925 0.100509 0.00493427
2.975 0.0859569 0.00449093
3.025 0.0804828 0.00420602
3.075 0.0818103 0.00431382
3.125 0.0834828 0.00476545
3.175 0.0863707 0.00362689
3.225 0.0744052 0.00456596
3.275 0.0684138 0.00402224
3.325 0.0653621 0.00308032
3.375 0.0535517 0.00205272
3.425 0.0488707 0.00249192
3.475 0.0474569 0.00285705
3.525 0.043069 0.00348699
3.575 0.0379569 0.00359986
3.625 0.0345 0.00319173
3.675 0.034181 0.00303512
3.725 0.034431 0.0025937
3.775 0.0335172 0.0027221
3.825 0.0298017 0.00242225
3.875 0.0283017 0.00277072
3.925 0.0278103 0.00286511
3.975 0.0215345 0.00166341
4.025 0.0198017 0.00177859
4.075 0.0158793 0.00194422
4.125 0.0158621 0.0021614
4.175 0.0132155 0.00168901
4.225 0.0104655 0.00108942
4.275 0.00799138 0.00131636
4.325 0.00882759 0.00151025
4.375 0.00766379 0.00150408
4.425 0.00516379 0.00128581
4.475 0.00293966 0.000790708
4.525 0.00230172 0.000481105
4.575 0.00262069 0.000726044
4.625 0.00196552 0.000499316
4.675 0.00191379 0.000540415
4.725 0.00134483 0.000539134
4.775 0.000586207 0.000254391
4.825 0.000922414 0.000421494
4.875 0.000793103 0.000376044
4.925 0.000991379 0.000519231
4.975 0.000672414 0.000496405
5.025 0.00012069 0.000117634
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
