-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 8.19672e-06 7.98918e-06
-2.5875 0 0
-2.5625 8.19672e-06 7.98918e-06
-2.5375 8.19672e-06 7.98918e-06
-2.5125 1.63934e-05 1.09971e-05
-2.4875 4.09836e-05 2.28187e-05
-2.4625 5.7377e-05 2.39675e-05
-2.4375 0.000114754 5.32472e-05
-2.4125 9.01639e-05 4.2552e-05
-2.3875 0.000172131 6.07609e-05
-2.3625 0.000172131 5.11557e-05
-2.3375 0.000139344 3.33456e-05
-2.3125 0.000401639 6.90425e-05
-2.2875 0.00047541 8.66685e-05
-2.2625 0.000614754 5.54416e-05
-2.2375 0.000844262 0.000143513
-2.2125 0.000934426 0.000108184
-2.1875 0.00130328 0.000180505
-2.1625 0.00202459 0.000232207
-2.1375 0.00255738 0.000287797
-2.1125 0.00340164 0.000387745
-2.0875 0.00419672 0.000267469
-2.0625 0.0052541 0.000372112
-2.0375 0.00568033 0.000369358
-2.0125 0.00802459 0.00059577
-1.9875 0.00996721 0.000519131
